LST_CELTTY,LST_JOBJ,LST_JLIB,LST_CCPLT,LST_CTYPE,LST_CATR,LST_JSRCF,LST_JXLIB,LST_NORD,LST_CSTS,LST_CTXT,LST_TDATE,LST_TTIME,LST_CAPP,LST_CENV,LST_CVER,LST_CLCL,LST_JDLIB,LST_JZSEL1,LST_JZSEL2,LST_JZSEL3,LST_JZSEL4,LST_NZSEL5,LST_NZSEL6,LST_CZSEL7,LST_CZSEL8,LST_CZSEL9,LST_CSST,LST_CFNC,LST_CSFN,LST_CIMPAT,LST_JFLD,LST_NQUAL,LST_CISDTC,LST_CALS,LST_CIOBJX,LST_CIOBJU,LST_CIDIRX,LST_CIDIRU,LST_CDIDIX,LST_CDIDIU,LST_NRRN,LST_CFLG1,LST_CFLG2,LST_CFLG3,LST_CFLG4,LST_TCRTT,LST_JCRTUS,LST_JCRTPG,LST_JCJNAM,LST_JCJUSR,LST_JCJNBR,LST_TUPDT,LST_JUPDUS,LST_JUPDPG,LST_JUJNAM,LST_JUJUSR,LST_JUJNBR,Unnamed: 58
O,IN10112,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier Prov.pour h. Prix compta  année en cours,1996-02-20,124305,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,IN10112,IN10112,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.403,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.848,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,IN10113,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier Prov.pour h. Prix an. en cours  edition,1995-11-06,164331,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,IN10113,IN10113,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.405,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.848,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,IN10114,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Récupération cours de route,1996-02-26,121622,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,IN10114,IN10114,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.407,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.848,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,IN10115,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Valorisation du cours de route,1996-02-26,121646,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,IN10115,IN10115,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.410,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.848,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,IN10116,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier Prov.pour hausse des Prix compta,1996-03-07,183254,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,IN10116,IN10116,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.412,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.848,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,IN1012,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier Mouvements facturables pour Provisions,2014-09-23,75603,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,IN1012,IN1012,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.413,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.848,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,IN1013,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier Ancienneté des lot par entrepots  (ALN),1995-10-06,163641,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,IN1013,IN1013,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.415,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.849,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,IN1014,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier travail pour édition stock comptable,2001-05-11,155319,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,IN1014,IN1014,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.421,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.849,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,IN1014F,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier travail pour édition stock comptable,2019-06-12,165647,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,IN1014F,IN1014F,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.425,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.849,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,IN1018,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier travail pour édition intracommunautaires,2001-11-30,113158,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,IN1018,IN1018,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.428,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.849,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,IN1090,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Transfert Balance Comptable,2001-05-30,102232,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,IN1090,IN1090,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.434,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.850,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,MA1003,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,fichier travail marketing pour liste simple,1994-06-22,184936,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,MA1003,MA1003,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.437,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.852,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,MA1004,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier travail Stock pour étiquette simple,1998-03-12,101253,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,MA1004,MA1004,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.439,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.852,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,MARETIQ,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,phy fichier marketing,1994-01-25,113419,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,MARETIQ,MARETIQ,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.436,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.852,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,PC1001,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail,1993-08-07,185856,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,PC1001,PC1001,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.463,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.862,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,PC1002,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail,1993-08-07,185902,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,PC1002,PC1002,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.468,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.862,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,PC1003,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail,1995-05-11,162916,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,PC1003,PC1003,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.472,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.863,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,PC1004,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Edition des AC 300895 Céline,1995-11-17,181551,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,PC1004,PC1004,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.477,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.863,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,QSCSCL02,SPRLIBREF,*PF,*FILE,PF,,,4,,,2015-06-05,83546,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,QSCSCL02,QSCSCL02,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.489,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.867,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,QTXTHLP,SPRLIBREF,*PF,*FILE,PF,,,4,,Aide par écran,1993-08-07,185907,GRAMMEO,*NONE,*NONE,*L02,,344,,,,0.0,0,,,,,,,,,0,,,QTXTHLP,QTXTHLP,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.490,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.867,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1001,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : édition des O.M.(ALN),1996-07-29,154802,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1001,ST1001,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.522,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.874,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1004,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Etat détaillé des stocks,1993-08-07,185937,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1004,ST1004,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.526,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.874,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1005,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Etat général des stocks,2014-05-20,24634,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1005,ST1005,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.530,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.875,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1005_S,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Etat récap. des stocks,2009-03-06,150751,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1005_S,ST1005_S,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.531,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.875,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1006,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Etat des stocks à  régulariser,1993-08-07,185947,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1006,ST1006,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.535,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.875,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1009,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Etat de support ctrl facture : Fichier de travail,1993-08-07,185953,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1009,ST1009,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.540,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.875,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1010,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier travail cours de route Transfert,1996-09-19,160308,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1010,ST1010,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.544,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.875,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST10102,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier travail cours de rte transfert par lot,1996-09-19,160512,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST10102,ST10102,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.549,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.876,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1011,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier travail pour pointer stock par entrepot,1995-12-11,160746,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1011,ST1011,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.550,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.876,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1012,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fic trav: projection stock prev par origine flux,1995-04-18,120412,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1012,ST1012,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.554,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.876,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1015,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Etat manutention Entrepôts,2000-12-29,154814,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1015,ST1015,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.557,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.876,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1016,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Etat Stock en Entrepôts,2001-01-03,103526,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1016,ST1016,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.560,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.877,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1017,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Etat Stock / Usines,2002-02-05,155919,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1017,ST1017,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.563,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.877,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1045,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Etat des Entrées/Sorties sur Transfert : Fichier,2000-08-30,175554,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1045,ST1045,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.566,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.878,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST10451,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Etat des Entrées/Sorties sur Transfert : Fichier,2000-08-31,132457,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST10451,ST10451,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.570,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.878,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1081,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Liste des mvts de stock  art. ano/origine (Travail,1994-01-31,193027,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1081,ST1081,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.571,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.882,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1082,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Liste des mvts de stock non injectés (Travail),1994-01-31,193052,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1082,ST1082,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.575,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.882,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,ST1083,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Liste des mvts de stock art. Fichier de travail,1997-07-16,164640,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,ST1083,ST1083,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.579,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.882,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TARTRS,SPRLIBREF,*PF,*FILE,PF,,,4,,fichier tarifs transport,1997-09-30,122245,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TARTRS,TARTRS,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.583,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.884,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TITI9908,SPRLIBREF,*PF,*FILE,PF,,,4,,,2019-04-18,173938,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TITI9908,TITI9908,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.584,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.885,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TR1001,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Ed. de suivi des Ordres de Tr,1993-08-07,190013,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TR1001,TR1001,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.613,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.887,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TR1002,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail   Edition des O.T.,1993-08-07,190024,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TR1002,TR1002,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.620,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.888,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TR1003,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail   Edition des Avis trsp,1993-09-22,235123,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TR1003,TR1003,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.625,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.888,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TR1004,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Suivi transports,2000-12-19,104804,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TR1004,TR1004,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.630,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.888,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TR1091,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier EDITION historique transport (revue),1998-03-18,104718,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TR1091,TR1091,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.633,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.889,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TR1092,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier traitement micro transport cumul,1999-11-26,82512,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TR1092,TR1092,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.640,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.889,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TR10921,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier EDITION historique transport,2002-03-26,164500,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TR10921,TR10921,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.644,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.889,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TS1001,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Etat des volumes/transitaires,1993-08-07,190034,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TS1001,TS1001,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.646,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.891,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TS1002,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Etat des comman./transitaires,1993-08-07,190039,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TS1002,TS1002,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.650,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.892,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TS1003,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Etat de ctrl factures des transitaires (Fichier),1995-07-12,141703,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TS1003,TS1003,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.653,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.892,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,TS1004,SPRLIBREF,*PF,*FILE,PF,QDDSSRC,,4,,Fichier de travail : Edition Ordres Dédouanement,1993-08-07,190051,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,TS1004,TS1004,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.661,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.892,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
O,XQ019M1,SPRLIBREF,*PF,*FILE,PF,,,4,,liste des factures,2021-10-06,141429,GRAMMEO,*NONE,*NONE,*L02,,0,,,,0.0,0,,,,,,,,,0,,,XQ019M1,XQ019M1,SPRLIBREF,SPRLIBREF,,,0.0,,,,,2022-08-25 16:02:58.667,ARCAD_PGMR,AART310R1,DECLARE2,ARCAD_PGMR,169394,2022-08-25 16:04:45.896,ARCAD_PGMR,AART256R1,DECLARE2,ARCAD_PGMR,169394,
