SOURCELIB#SOURCEPGMNAME#NBRELATION#CIBLELIB#CIBLENAME#CIBLEOBJECTTYPE#CIBLETYPE#TYPEPGM
SPRLIB#£F0401A#4#SPRLIB#£C0020AC#P#*PGM#P
SPRLIB#£F0401A#4#SPRLIB#£M0001AC#P#*PGM#P
SPRLIB#£F0401A#4#SPRLIB#£M0002AC#P#*PGM#P
SPRLIB#‡£CT004A#1#SPRLIB#‡£T0003B#P#*PGM#P
SPRLIB#‡£D0001A#1#SPRLIB#‡£D0001B#P#*PGM#P
SPRLIB#‡£D0010A#1#SPRLIB#‡£D0001A#P#*PGM#P
SPRLIB#‡£D0011A#3#SPRLIB#‡£D0001A#P#*PGM#P
SPRLIB#‡£D0011A#3#SPRLIB#‡£D0001B#P#*PGM#P
SPRLIB#‡£D0011A#3#SPRLIB#‡£D0003A#P#*PGM#P
SPRLIB#‡£D0011B#6#SPRLIB#‡£D0001A#P#*PGM#P
SPRLIB#‡£D0011B#6#SPRLIB#‡£D0001B#P#*PGM#P
SPRLIB#‡£D0011B#6#SPRLIB#‡£D0003A#P#*PGM#P
SPRLIB#‡£D0012A#2#SPRLIB#‡£T0003B#P#*PGM#P
SPRLIB#‡£D0012A#2#SPRLIB#‡£T0001B#P#*PGM#P
SPRLIB#‡£J0001AC#3#SPRLIB#&LPGPW#P#*PGM#P
SPRLIB#‡£J0001AC#3#SPRLIB#&LPGMW#P#*PGM#P
SPRLIB#‡£P0001A#1#SPRLIB#‡£T0003B#P#*PGM#P
SPRLIB#‡£P0001AC#5#SPRLIB#‡£P0001A#P#*PGM#P
SPRLIB#‡£P0001AC#5#SPRLIB#&LPGPW#P#*PGM#P
SPRLIB#‡£P0001AC#5#SPRLIB#&LPGMW#P#*PGM#P
SPRLIB#‡£P0001BC#4#SPRLIB#‡£P0001A#P#*PGM#P
SPRLIB#‡£P0001BC#4#SPRLIB#&LPGMW#P#*PGM#P
SPRLIB#‡£P0001CC#5#SPRLIB#‡£P0001A#P#*PGM#P
SPRLIB#‡£P0001CC#5#SPRLIB#&LPGPW#P#*PGM#P
SPRLIB#‡£P0001CC#5#SPRLIB#&LPGMW#P#*PGM#P
SPRLIB#‡J0001AC#3#SPRLIB#&LPGPW#P#*PGM#P
SPRLIB#‡J0001AC#3#SPRLIB#&LPGMW#P#*PGM#P
SPRLIB#‡P0001A#1#SPRLIB#‡£T0003B#P#*PGM#P
SPRLIB#‡P0001AC#3#SPRLIB#‡P0001A#P#*PGM#P
SPRLIB#‡P0001AC#3#SPRLIB#&LPGPW#P#*PGM#P
SPRLIB#‡P0001AC#3#SPRLIB#‡P0001BC#P#*PGM#P
SPRLIB#‡P0001BC#5#SPRLIB#‡P0001A#P#*PGM#P
SPRLIB#‡P0001BC#5#SPRLIB#&LPGMY#P#*PGM#P
SPRLIB#‡P0001BC_1#5#SPRLIB#‡P0001A#P#*PGM#P
SPRLIB#‡P0001BC_1#5#SPRLIB#&LPGMY#P#*PGM#P
SPRLIB#‡P0001C#11#SPRLIB#‡P0001CC#P#*PGM#P
SPRLIB#‡P0001C#11#SPRLIB#‡P0001A#P#*PGM#P
SPRLIB#‡P0001C#11#SPRLIB#£F0404A#P#*PGM#P
SPRLIB#‡P0001C#11#SPRLIB#‡£T0001C#P#*PGM#P
SPRLIB#‡P0001C#11#SPRLIB#£H0000AC#P#*PGM#P
SPRLIB#‡P0001C#11#SPRLIB#£C0020AC#P#*PGM#P
SPRLIB#‡P0001C#11#SPRLIB#£H0022AC#P#*PGM#P
SPRLIB#‡P0001C#11#SPRLIB#£M0001AC#P#*PGM#P
SPRLIB#‡P0001C#11#SPRLIB#£M0002AC#P#*PGM#P
SPRLIB#‡P0002AC#3#SPRLIB#‡P0001A#P#*PGM#P
SPRLIB#‡P0002AC#3#SPRLIB#&LPGPW#P#*PGM#P
SPRLIB#‡P0002AC#3#SPRLIB#‡P0002BC#P#*PGM#P
SPRLIB#‡P0002BC#5#SPRLIB#‡P0001A#P#*PGM#P
SPRLIB#‡P0002BC#5#SPRLIB#&LPGMY#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#AC0101K#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#AC0101D#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#AC0101B#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#£H0000AC#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#£C0020AC#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#£H0022AC#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#AP0000G#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#£M0001AC#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#£M0004AC#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#£M0002AC#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#‡£T0001B#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#‡£D0001A#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#BD0104B#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#BD0104K#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#BD0125B#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#BD0125K#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#‡£D0011A#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#BD0116B#P#*PGM#P
SPRLIB#AC0101A#21#SPRLIB#BD0116K#P#*PGM#P
SPRLIB#AC0101B#14#SPRLIB#AC0101K#P#*PGM#P
SPRLIB#AC0101B#14#SPRLIB#AC0101D#P#*PGM#P
SPRLIB#AC0101B#14#SPRLIB#£F0404A#P#*PGM#P
SPRLIB#AC0101B#14#SPRLIB#AC0102B#P#*PGM#P
SPRLIB#AC0101B#14#SPRLIB#£H0000AC#P#*PGM#P
SPRLIB#AC0101B#14#SPRLIB#£C0020AC#P#*PGM#P
SPRLIB#AC0101B#14#SPRLIB#£H0022AC#P#*PGM#P
SPRLIB#AC0101B#14#SPRLIB#AP0000G#P#*PGM#P
SPRLIB#AC0101B#14#SPRLIB#£M0001AC#P#*PGM#P
SPRLIB#AC0101B#14#SPRLIB#£M0002AC#P#*PGM#P
SPRLIB#AC0101B#14#SPRLIB#£M0004AC#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#‡£T0007B#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#£H0000AC#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#£C0020AC#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#£H0022AC#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#£M0001AC#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#£M0002AC#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#AP0000G#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#‡£T0001B#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#BD0116K#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#BD0108K#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#BD0125K#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#BD0127K#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#‡£D0010A#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#BD0108B#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#BD0104B#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#BD0125B#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#BD0127F#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#BD0116B#P#*PGM#P
SPRLIB#AC0101D#25#SPRLIB#‡£D0012A#P#*PGM#P
SPRLIB#AC0101K#2#SPRLIB#AP0000G#P#*PGM#P
SPRLIB#AC0102B#17#SPRLIB#AC0102K#P#*PGM#P
SPRLIB#AC0102B#17#SPRLIB#AC0102D#P#*PGM#P
SPRLIB#AC0102B#17#SPRLIB#£F0404A#P#*PGM#P
SPRLIB#AC0102B#17#SPRLIB#£H0000AC#P#*PGM#P
SPRLIB#AC0102B#17#SPRLIB#£C0020AC#P#*PGM#P
SPRLIB#AC0102B#17#SPRLIB#£H0022AC#P#*PGM#P
SPRLIB#AC0102B#17#SPRLIB#AP0000G#P#*PGM#P
SPRLIB#AC0102B#17#SPRLIB#£M0001AC#P#*PGM#P
SPRLIB#AC0102B#17#SPRLIB#£M0002AC#P#*PGM#P
SPRLIB#AC0102B#17#SPRLIB#‡£T0001B#P#*PGM#P
SPRLIB#AC0102B#17#SPRLIB#‡£D0010A#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD9000A#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0113B#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#FC0501C#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#£H0000AC#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#£C0020AC#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#£H0022AC#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#£M0001AC#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#£M0002AC#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#AP0000G#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#‡£T0001B#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#‡£T0007B#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0155K#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0101K#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0116K#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0125K#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0127K#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#‡£D0010A#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#‡£D0001A#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0155B#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0101B#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0127F#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0109B#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0109K#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#BD0116B#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#‡£D0012A#P#*PGM#P
SPRLIB#AC0102D#48#SPRLIB#*VARIABLE#P#*PGM#P
SPRLIB#AC0102K#2#SPRLIB#AP0000G#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#AC0103B#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#£H0000AC#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#£C0020AC#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#£H0022AC#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#AP0000G#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#£M0001AC#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#£M0002AC#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#‡£T0001B#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#BD0104B#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#BD0104K#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#BD0125B#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#BD0125K#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#CC0101K#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#BD0116B#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#BD0116K#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#‡£D0001A#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#‡£D0011A#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#BD0108B#P#*PGM#P
SPRLIB#AC0103A#21#SPRLIB#BD0108K#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#£C0020AC#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#£F0404A#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#£H0000AC#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#£H0022AC#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#£M0001AC#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#£M0002AC#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#AC0102D#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#AC0103F#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#AC0103K#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#AC0104B#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#AC0107B#P#*PGM#P
SPRLIB#AC0103B#27#SPRLIB#AC0112D#P#*PGM#P
